Nome,Empresa,Numero,Email
"Sócio-Diretor","Instituto de Cirurgia Bariátrica e Metabólica Avançada Passos","+553134458000","diretoria@institutodecirurgiabariã¡tricaemetabã³licaavanã§adapassos.com.br / financeiro@institutodecirurgiabariã¡tricaemetabã³licaavanã§adapassos.com.br"
"Sócio-Diretor","Instituto de Dermatologia Cirúrgica e Laser Fotona Londrina","+554134528000","diretoria@institutodedermatologiacirãºrgicaelaserfotonalondrina.com.br / financeiro@institutodedermatologiacirãºrgicaelaserfotonalondrina.com.br"
"Sócio-Diretor","Instituto de Angiologia e Cirurgia Endovascular Blumenau","+554834598000","diretoria@institutodeangiologiaecirurgiaendovascularblumenau.com.br / financeiro@institutodeangiologiaecirurgiaendovascularblumenau.com.br"
"Sócio-Diretor","Instituto de Ortopedia e Cirurgia do Joelho e Artroscopia Três Lagoas","+556734668000","diretoria@institutodeortopediaecirurgiadojoelhoeartroscopiatrãªslagoas.com.br / financeiro@institutodeortopediaecirurgiadojoelhoeartroscopiatrãªslagoas.com.br"
"Sócio-Diretor","Instituto de Reprodução Humana e Fertilização Assistida Rio Verde","+556234738000","diretoria@institutodereproduã§ã£ohumanaefertilizaã§ã£oassistidarioverde.com.br / financeiro@institutodereproduã§ã£ohumanaefertilizaã§ã£oassistidarioverde.com.br"
"Sócio-Diretor","Indústria Plásticos Ribeirão Preto","+551136908000","diretoria@indãºstriaplã¡sticosribeirã£opreto.com.br / financeiro@indãºstriaplã¡sticosribeirã£opreto.com.br"
"Sócio-Diretor","Indústria Eletromotores Betim","+553136978000","diretoria@indãºstriaeletromotoresbetim.com.br / financeiro@indãºstriaeletromotoresbetim.com.br"
"Sócio-Diretor","Indústria Fundição Maringá","+554137048000","diretoria@indãºstriafundiã§ã£omaringã¡.com.br / financeiro@indãºstriafundiã§ã£omaringã¡.com.br"
"Sócio-Diretor","Indústria Metalúrgica Chapecó","+554837118000","diretoria@indãºstriametalãºrgicachapecã³.com.br / financeiro@indãºstriametalãºrgicachapecã³.com.br"
"Sócio-Diretor","Indústria Caldeiraria Três Lagoas","+556737188000","diretoria@indãºstriacaldeirariatrãªslagoas.com.br / financeiro@indãºstriacaldeirariatrãªslagoas.com.br"
"Sócio-Diretor","Indústria Plásticos Anápolis","+556237258000","diretoria@indãºstriaplã¡sticosanã¡polis.com.br / financeiro@indãºstriaplã¡sticosanã¡polis.com.br"
"Sócio-Diretor","Indústria Eletromotores São Paulo","+551137328000","diretoria@indãºstriaeletromotoressã£opaulo.com.br / financeiro@indãºstriaeletromotoressã£opaulo.com.br"
"Sócio-Diretor","Indústria Fundição Uberlândia","+553137398000","diretoria@indãºstriafundiã§ã£ouberlã¢ndia.com.br / financeiro@indãºstriafundiã§ã£ouberlã¢ndia.com.br"
"Sócio-Diretor","Indústria Metalúrgica Londrina","+554137468000","diretoria@indãºstriametalãºrgicalondrina.com.br / financeiro@indãºstriametalãºrgicalondrina.com.br"
"Sócio-Diretor","Indústria Caldeiraria Blumenau","+554837538000","diretoria@indãºstriacaldeirariablumenau.com.br / financeiro@indãºstriacaldeirariablumenau.com.br"
"Sócio-Diretor","Indústria Plásticos Campo Grande","+556737608000","diretoria@indãºstriaplã¡sticoscampogrande.com.br / financeiro@indãºstriaplã¡sticoscampogrande.com.br"
"Sócio-Diretor","Indústria Eletromotores Jataí","+556237678000","diretoria@indãºstriaeletromotoresjataã­.com.br / financeiro@indãºstriaeletromotoresjataã­.com.br"
"Sócio-Diretor","Indústria Fundição Jundiaí","+551137748000","diretoria@indãºstriafundiã§ã£ojundiaã­.com.br / financeiro@indãºstriafundiã§ã£ojundiaã­.com.br"
"Sócio-Diretor","Indústria Metalúrgica Passos","+553137818000","diretoria@indãºstriametalãºrgicapassos.com.br / financeiro@indãºstriametalãºrgicapassos.com.br"
"Sócio-Diretor","Indústria Caldeiraria Curitiba","+554137888000","diretoria@indãºstriacaldeirariacuritiba.com.br / financeiro@indãºstriacaldeirariacuritiba.com.br"
"Sócio-Diretor","Indústria Plásticos Joinville","+554837958000","diretoria@indãºstriaplã¡sticosjoinville.com.br / financeiro@indãºstriaplã¡sticosjoinville.com.br"
"Sócio-Diretor","Indústria Eletromotores Três Lagoas","+556738028000","diretoria@indãºstriaeletromotorestrãªslagoas.com.br / financeiro@indãºstriaeletromotorestrãªslagoas.com.br"
"Sócio-Diretor","Indústria Fundição Itumbiara","+556238098000","diretoria@indãºstriafundiã§ã£oitumbiara.com.br / financeiro@indãºstriafundiã§ã£oitumbiara.com.br"
"Sócio-Diretor","Indústria Metalúrgica São José dos Campos","+551138168000","diretoria@indãºstriametalãºrgicasã£ojosã©doscampos.com.br / financeiro@indãºstriametalãºrgicasã£ojosã©doscampos.com.br"
"Sócio-Diretor","Indústria Caldeiraria Uberaba","+553138238000","diretoria@indãºstriacaldeirariauberaba.com.br / financeiro@indãºstriacaldeirariauberaba.com.br"
"Sócio-Diretor","Indústria Plásticos Toledo","+554138308000","diretoria@indãºstriaplã¡sticostoledo.com.br / financeiro@indãºstriaplã¡sticostoledo.com.br"
"Sócio-Diretor","Indústria Eletromotores Florianópolis","+554838378000","diretoria@indãºstriaeletromotoresflorianã³polis.com.br / financeiro@indãºstriaeletromotoresflorianã³polis.com.br"
"Sócio-Diretor","Indústria Fundição Campo Grande","+556738448000","diretoria@indãºstriafundiã§ã£ocampogrande.com.br / financeiro@indãºstriafundiã§ã£ocampogrande.com.br"
"Sócio-Diretor","Indústria Metalúrgica Goiânia","+556238518000","diretoria@indãºstriametalãºrgicagoiã¢nia.com.br / financeiro@indãºstriametalãºrgicagoiã¢nia.com.br"
"Sócio-Diretor","Indústria Caldeiraria Ribeirão Preto","+551138588000","diretoria@indãºstriacaldeirariaribeirã£opreto.com.br / financeiro@indãºstriacaldeirariaribeirã£opreto.com.br"
"Sócio-Diretor","Indústria Plásticos Betim","+553138658000","diretoria@indãºstriaplã¡sticosbetim.com.br / financeiro@indãºstriaplã¡sticosbetim.com.br"
"Sócio-Diretor","Indústria Eletromotores Ponta Grossa","+554138728000","diretoria@indãºstriaeletromotorespontagrossa.com.br / financeiro@indãºstriaeletromotorespontagrossa.com.br"
"Sócio-Diretor","Indústria Fundição Jaraguá do Sul","+554838798000","diretoria@indãºstriafundiã§ã£ojaraguã¡dosul.com.br / financeiro@indãºstriafundiã§ã£ojaraguã¡dosul.com.br"
"Sócio-Diretor","Indústria Metalúrgica Três Lagoas","+556738868000","diretoria@indãºstriametalãºrgicatrãªslagoas.com.br / financeiro@indãºstriametalãºrgicatrãªslagoas.com.br"
"Sócio-Diretor","Indústria Caldeiraria Rio Verde","+556238938000","diretoria@indãºstriacaldeirariarioverde.com.br / financeiro@indãºstriacaldeirariarioverde.com.br"
"Sócio-Diretor","Alimentos Laticínios São Paulo","+551132008000","diretoria@alimentoslaticã­niossã£opaulo.com.br / financeiro@alimentoslaticã­niossã£opaulo.com.br"
"Sócio-Diretor","Alimentos Moinho Uberlândia","+553132078000","diretoria@alimentosmoinhouberlã¢ndia.com.br / financeiro@alimentosmoinhouberlã¢ndia.com.br"
"Sócio-Diretor","Alimentos Frigorífico São José dos Pinhais","+554132148000","diretoria@alimentosfrigorã­ficosã£ojosã©dospinhais.com.br / financeiro@alimentosfrigorã­ficosã£ojosã©dospinhais.com.br"
"Sócio-Diretor","Alimentos Conservas Criciúma","+554832218000","diretoria@alimentosconservascriciãºma.com.br / financeiro@alimentosconservascriciãºma.com.br"
"Sócio-Diretor","Alimentos Laticínios Campo Grande","+556732288000","diretoria@alimentoslaticã­nioscampogrande.com.br / financeiro@alimentoslaticã­nioscampogrande.com.br"
"Sócio-Diretor","Alimentos Moinho Anápolis","+556232358000","diretoria@alimentosmoinhoanã¡polis.com.br / financeiro@alimentosmoinhoanã¡polis.com.br"
"Sócio-Diretor","Alimentos Frigorífico Jundiaí","+551132428000","diretoria@alimentosfrigorã­ficojundiaã­.com.br / financeiro@alimentosfrigorã­ficojundiaã­.com.br"
"Sócio-Diretor","Alimentos Conservas Passos","+553132498000","diretoria@alimentosconservaspassos.com.br / financeiro@alimentosconservaspassos.com.br"
"Sócio-Diretor","Alimentos Laticínios Cascavel","+554132568000","diretoria@alimentoslaticã­nioscascavel.com.br / financeiro@alimentoslaticã­nioscascavel.com.br"
"Sócio-Diretor","Alimentos Moinho Itajaí","+554832638000","diretoria@alimentosmoinhoitajaã­.com.br / financeiro@alimentosmoinhoitajaã­.com.br"
"Sócio-Diretor","Agro Sementes Três Lagoas","+556732708000","diretoria@agrosementestrãªslagoas.com.br / financeiro@agrosementestrãªslagoas.com.br"
"Sócio-Diretor","Agro Bioinsumos Jataí","+556232778000","diretoria@agrobioinsumosjataã­.com.br / financeiro@agrobioinsumosjataã­.com.br"
"Sócio-Diretor","Agro Silos, São José dos Campos","+551132848000","diretoria@agrosilos,sã£ojosã©doscampos.com.br / financeiro@agrosilos,sã£ojosã©doscampos.com.br"
"Sócio-Diretor","Agro Fertilizantes Uberaba","+553132918000","diretoria@agrofertilizantesuberaba.com.br / financeiro@agrofertilizantesuberaba.com.br"
"Sócio-Diretor","Agro Sementes Maringá","+554132988000","diretoria@agrosementesmaringã¡.com.br / financeiro@agrosementesmaringã¡.com.br"
"Sócio-Diretor","Agro Bioinsumos Chapecó","+554833058000","diretoria@agrobioinsumoschapecã³.com.br / financeiro@agrobioinsumoschapecã³.com.br"
"Sócio-Diretor","Agro Silos, Campo Grande","+556733128000","diretoria@agrosilos,campogrande.com.br / financeiro@agrosilos,campogrande.com.br"
"Sócio-Diretor","Agro Fertilizantes Itumbiara","+556233198000","diretoria@agrofertilizantesitumbiara.com.br / financeiro@agrofertilizantesitumbiara.com.br"
"Sócio-Diretor","Agro Sementes Ribeirão Preto","+551133268000","diretoria@agrosementesribeirã£opreto.com.br / financeiro@agrosementesribeirã£opreto.com.br"
"Sócio-Diretor","Agro Bioinsumos Betim","+553133338000","diretoria@agrobioinsumosbetim.com.br / financeiro@agrobioinsumosbetim.com.br"
"Sócio-Diretor","Comex Despacho Londrina","+554133408000","diretoria@comexdespacholondrina.com.br / financeiro@comexdespacholondrina.com.br"
"Sócio-Diretor","Comex Trading Blumenau","+554833478000","diretoria@comextradingblumenau.com.br / financeiro@comextradingblumenau.com.br"
"Sócio-Diretor","Comex Exportação Três Lagoas","+556733548000","diretoria@comexexportaã§ã£otrãªslagoas.com.br / financeiro@comexexportaã§ã£otrãªslagoas.com.br"
"Sócio-Diretor","Comex Importação Goiânia","+556233618000","diretoria@comeximportaã§ã£ogoiã¢nia.com.br / financeiro@comeximportaã§ã£ogoiã¢nia.com.br"
"Sócio-Diretor","Comex Despacho São Paulo","+551133688000","diretoria@comexdespachosã£opaulo.com.br / financeiro@comexdespachosã£opaulo.com.br"
"Sócio-Diretor","Comex Trading Uberlândia","+553133758000","diretoria@comextradinguberlã¢ndia.com.br / financeiro@comextradinguberlã¢ndia.com.br"
"Sócio-Diretor","Comex Exportação Curitiba","+554133828000","diretoria@comexexportaã§ã£ocuritiba.com.br / financeiro@comexexportaã§ã£ocuritiba.com.br"
"Sócio-Diretor","Comex Importação Joinville","+554833898000","diretoria@comeximportaã§ã£ojoinville.com.br / financeiro@comeximportaã§ã£ojoinville.com.br"
"Sócio-Diretor","Trans Logística São Paulo","+551133968000","diretoria@translogã­sticasã£opaulo.com.br / financeiro@translogã­sticasã£opaulo.com.br"
"Sócio-Diretor","Trans Operador Uberlândia","+553134038000","diretoria@transoperadoruberlã¢ndia.com.br / financeiro@transoperadoruberlã¢ndia.com.br"
"Sócio-Diretor","Trans Transportes Maringá","+554134108000","diretoria@transtransportesmaringã¡.com.br / financeiro@transtransportesmaringã¡.com.br"
"Sócio-Diretor","Trans Terminais Chapecó","+554834178000","diretoria@transterminaischapecã³.com.br / financeiro@transterminaischapecã³.com.br"
"Sócio-Diretor","Trans Transporte Campo Grande","+556734248000","diretoria@transtransportecampogrande.com.br / financeiro@transtransportecampogrande.com.br"
"Sócio-Diretor","Trans Operações Goiânia","+556234318000","diretoria@transoperaã§ãµesgoiã¢nia.com.br / financeiro@transoperaã§ãµesgoiã¢nia.com.br"
"Sócio-Diretor","Trans Distribuição Jundiaí","+551134388000","diretoria@transdistribuiã§ã£ojundiaã­.com.br / financeiro@transdistribuiã§ã£ojundiaã­.com.br"
"Sócio-Diretor","Trans Transporte Passos","+553134458000","diretoria@transtransportepassos.com.br / financeiro@transtransportepassos.com.br"
"Sócio-Diretor","Trans Cross-Docking Londrina","+554134528000","diretoria@transcross-dockinglondrina.com.br / financeiro@transcross-dockinglondrina.com.br"
"Sócio-Diretor","Trans Operações Blumenau","+554834598000","diretoria@transoperaã§ãµesblumenau.com.br / financeiro@transoperaã§ãµesblumenau.com.br"
"Sócio-Diretor","Instituto de Cardiologia Intervencionista e Hemodinâmica Toledo","+554135368000","diretoria@institutodecardiologiaintervencionistaehemodinã¢micatoledo.com.br / financeiro@institutodecardiologiaintervencionistaehemodinã¢micatoledo.com.br"
"Sócio-Diretor","Instituto de Neurologia Clínica e Tratamento da Dor Florianópolis","+554835438000","diretoria@institutodeneurologiaclã­nicaetratamentodadorflorianã³polis.com.br / financeiro@institutodeneurologiaclã­nicaetratamentodadorflorianã³polis.com.br"
"Sócio-Diretor","Instituto de Cirurgia do Aparelho Digestivo e Laparoscopia Três Lagoas","+556735508000","diretoria@institutodecirurgiadoaparelhodigestivoelaparoscopiatrãªslagoas.com.br / financeiro@institutodecirurgiadoaparelhodigestivoelaparoscopiatrãªslagoas.com.br"
"Sócio-Diretor","Instituto de Ginecologia e Cirurgia Íntima Avançada Jataí","+556235578000","diretoria@institutodeginecologiaecirurgiaãntimaavanã§adajataã­.com.br / financeiro@institutodeginecologiaecirurgiaãntimaavanã§adajataã­.com.br"
"Sócio-Diretor","Instituto de Oftalmologia Diagnóstica e Cirurgia de Glaucoma São Paulo","+551135648000","diretoria@institutodeoftalmologiadiagnã³sticaecirurgiadeglaucomasã£opaulo.com.br / financeiro@institutodeoftalmologiadiagnã³sticaecirurgiadeglaucomasã£opaulo.com.br"
"Sócio-Diretor","Instituto de Ortopedia de Ombro e Cotovelo Artroscópica Uberlândia","+553135718000","diretoria@institutodeortopediadeombroecotoveloartroscã³picauberlã¢ndia.com.br / financeiro@institutodeortopediadeombroecotoveloartroscã³picauberlã¢ndia.com.br"
"Sócio-Diretor","Instituto de Pneumologia e Diagnóstico de Apneia do Sono Ponta Grossa","+554135788000","diretoria@institutodepneumologiaediagnã³sticodeapneiadosonopontagrossa.com.br / financeiro@institutodepneumologiaediagnã³sticodeapneiadosonopontagrossa.com.br"
"Sócio-Diretor","Instituto de Endocrinologia e Tratamento de Metabologia Avançada Jaraguá do Sul","+554835858000","diretoria@institutodeendocrinologiaetratamentodemetabologiaavanã§adajaraguã¡dosul.com.br / financeiro@institutodeendocrinologiaetratamentodemetabologiaavanã§adajaraguã¡dosul.com.br"
"Sócio-Diretor","Instituto de Dermatologia Cosmiátrica e Procedimentos Injetáveis Campo Grande","+556735928000","diretoria@institutodedermatologiacosmiã¡tricaeprocedimentosinjetã¡veiscampogrande.com.br / financeiro@institutodedermatologiacosmiã¡tricaeprocedimentosinjetã¡veiscampogrande.com.br"
"Sócio-Diretor","Instituto de Mastologia e Cirurgia Oncológica Mamária Itumbiara","+556235998000","diretoria@institutodemastologiaecirurgiaoncolã³gicamamã¡riaitumbiara.com.br / financeiro@institutodemastologiaecirurgiaoncolã³gicamamã¡riaitumbiara.com.br"
"Sócio-Diretor","Indústria Usinagem São José dos Campos","+551138168000","diretoria@indãºstriausinagemsã£ojosã©doscampos.com.br / financeiro@indãºstriausinagemsã£ojosã©doscampos.com.br"
"Sócio-Diretor","Indústria Caldeiraria Uberaba","+553138238000","diretoria@indãºstriacaldeirariauberaba.com.br / financeiro@indãºstriacaldeirariauberaba.com.br"
"Sócio-Diretor","Indústria Injeção Toledo","+554138308000","diretoria@indãºstriainjeã§ã£otoledo.com.br / financeiro@indãºstriainjeã§ã£otoledo.com.br"
"Sócio-Diretor","Indústria Fundição Florianópolis","+554838378000","diretoria@indãºstriafundiã§ã£oflorianã³polis.com.br / financeiro@indãºstriafundiã§ã£oflorianã³polis.com.br"
"Sócio-Diretor","Indústria Motores Campo Grande","+556738448000","diretoria@indãºstriamotorescampogrande.com.br / financeiro@indãºstriamotorescampogrande.com.br"
"Sócio-Diretor","Indústria Usinagem Goiânia","+556238518000","diretoria@indãºstriausinagemgoiã¢nia.com.br / financeiro@indãºstriausinagemgoiã¢nia.com.br"
"Sócio-Diretor","Indústria Caldeiraria Ribeirão Preto","+551138588000","diretoria@indãºstriacaldeirariaribeirã£opreto.com.br / financeiro@indãºstriacaldeirariaribeirã£opreto.com.br"
"Sócio-Diretor","Indústria Injeção Betim","+553138658000","diretoria@indãºstriainjeã§ã£obetim.com.br / financeiro@indãºstriainjeã§ã£obetim.com.br"
